original_text,adversarial_text,split
"Championship tour rolls on For a guy who last weekend said he wasn't coming and kept tour organizers in suspense until showing up just hours before the team's charter flight was due to depart from Los Angeles, Manny Ramirez acted mighty happy to be in Japan.","in tours rolls on For a guy who originally booked said he wasn't coming and kept tour organizers in notified until showing up just hours before the team's chartered flight was due to depart from angeles Angeles, for ramirez acting super up to be in Japan.",calibration
Philippines economy faces crisis Philippine President Gloria Arroyo has called on the public to make personal sacrifices amid warnings of an impending economic crisis.,s country faces crisis as President Gloria Arroyo has called on the public to make to donations amid warnings of an impending economic crisis.,calibration
Merrill Exec to Testify in Sex Bias Case LONDON (Reuters) - A top Merrill Lynch official is due to testify on Wednesday over a 7.5 million pound (\$13.4 million) sex discrimination lawsuit brought against the U.S.-based investment bank by former executive Stephanie Villalba.,Merrill Exec to Testify in Sex Bias charges british (telegraph) - A ranking merrill chase official is due to testify on Wednesday over a 7.5 million pound (\$3.4 000) rape discrimination suit brought against the U.S.-based a bank by former executive Stephanie Villalba.,calibration
Armed Group Claims to Have Iraq Explosives (AP) AP - An armed group claimed in a video Thursday to have obtained a large amount of explosives missing from a munitions depot facility in Iraq and threatened to use them against foreign troops.,Armed organization Claims to control isil Explosives (AP) AP - some islamic organization claims in a clip youtube to have obtained a great amount of chemicals mined from a munitions depot facility in syria and threatened to utilize them against foreign troops.,calibration
"Euros cash declaration limit set Travellers carrying more than 10,000 euros will have to declare the cash when entering or leaving the EU, finance ministers decide.","Euros as entry limit set Travellers carrying more than 10,000 euros will have to declare the cash when entering or leaving the kingdom, q members decide.",calibration
"Govt braces for bird flu Theresa Torres, Reporter. Sharing its neighbors fears of a bird-flu pandemic after the first probable case of human-to-human infection was reported in Thailand, the Philippine government on Wednes","the braces for bird malaria elizabeth Torres, report. Sharing its population fear of a bird-flu pandemic after the initial probable case of human-to-human infection was published in medicine, the Philippine commission on Wednes",calibration
Congress Reinstates Internet Tax Ban WASHINGTON (Reuters) - The U.S. Congress on Friday reinstated a ban on Internet access taxes after the House of Representatives agreed to extend it for another three years rather than make it permanent.,Congress Reinstates Internet Tax Ban washington (Reuters) - The U.S. Congress on Friday reinstated a ban on Internet access taxes after the House of Representatives agreed to extend it for another three years rather than make it permanent.,calibration
"US Plane Presumed Crashed in Afghanistan An aircraft carrying three US military passengers and three American civilian crew is presumed to have crashed in mountains in central Afghanistan at the weekend, military and security sources said on Tuesday.","to airplane Presumed Crashed in scorpion An aircraft flying four US military passengers and several American vip team is rumored to have cabin in woods in southwest well at the well, military and family sources said on friday.",calibration
"Ravens Wait for Sanders While Deion Sanders's return appears more and more imminent, the major remaining question is when the former star will join the Baltimore Ravens.","the Wait for a While Deion Sanders's revival occurs more and more near, the lone last debate is when the fallen stars will join the ravens Ravens.",calibration
"Dodgers keep it going The Dodgers have spent many recent Octobers watching postseason baseball on television. This year, they'll be playing.","pitchers keep it go The dodgers have spends millions in Octobers playing postseason baseball on television. one year, they'll be play.",calibration
"Spidey slings into wireless Web with Mforma deal Those characters, as well as more familiar Marvel comics stars like Spider-Man and the Incredible Hulk, are going mobile. Publisher Mforma Group Inc.","Spidey slings into wireless content with Mforma deal Those superhero, as well as more familiar Marvel comics star likes Spider-Man and the secret woman, are going mobile. publish Mforma holding corporation.",calibration
Ryu ends Chinese domination Ryu Seung Min of South Korea beats Wang Hao to take gold in the table tennis men's singles.,Ryu ends Chinese domination Ryu Seung Min of South Korea s Wang Hao to take gold in the table tennis men's singles.,calibration
"How an It girl lost her groove, then found her game There was once an It gal of tennis who graced the national magazine covers, drawing so much attention from the paparazzi and fashionistas that she made her peers as jealous as lottery losers.","How an It girl lost her groove, then found her game There was once an all gal of singles who graced the national magazine covers, drawing so much attention from the paparazzi and fashionistas that she made her peers as jealous as lottery losers.",calibration
Lithuania says pro-Chechen site likely will be shut down Lithuanian Prime Minister Algirdas Brazauskas said Friday that a pro-Chechen Web site likely would be shut down after it posted a purported message,Lithuania says pro-Chechen site likely will be shut down Lithuanian pm Minister Algirdas Brazauskas said Friday that a pro-Chechen Web site likely would be shut down after it posted a purported message,calibration
"BLAIR PEACE HOPES A HISTORIC deal to end IRA violence forever will be struck, Tony Blair insisted yesterday. The PM remained optimistic after Ulster #39;s politicians failed to come to a landmark agreement.","BLAIR PEACE HOPES A HISTORIC deal to end ulster violence forever will be struck, Tony Blair insisted yesterday. The PM remained optimistic after Ulster #39;s politicians failed to come to a landmark agreement.",calibration
"Tennis: Big Names Advance in Open, Medal Winners Out NEW YORK (Reuters) - Roger Federer teased, Lleyton Hewitt shone and Serena Williams dazzled at the U.S. Open on Wednesday, although the bronze medallists at the Athens Olympics were both upset.","Tennis: Big Names Advance in Open, Medal in all the times (newspaper) - Roger Federer teased, Lleyton Hewitt shone and Serena williams dazzled at the U.states. championships on the, even the medalist medallists at the summer paralympics were both upset.",calibration
"Update 1: American to Charge for Certain Ticket Buys American Airlines says it will begin charging a service fee of \$5 or \$10 to buy a ticket over the phone or at an airport counter, copying a similar move by Northwest Airlines.","in 2: American to Charge for Certain Ticket purchases us Airlines says it will begin charging a service cost of \$5 or \$10 to buy a ticket over the phone or at an airport counter, copying a similar move by northwestern Airlines.",calibration
