original_text,adversarial_text,split
NTL 'sorry' over abusive message The NTL phone company apologises after an abusive recorded message is left on their faults line.,NTL 'sorry' over a message The NTL phone company apologises after an abusive recorded message is left on their wrong line.,calibration
"Zimbabwe Opposition Leader Acquitted of Treason Charges The leader of Zimbabwe #39;s largest opposition party was acquitted of treason charges Friday by a High Court in Harare. The judge said their was not enough credible evidence to convict the politician, Morgan Tsvangirai.","Zimbabwe national was Acquitted of corruption allegations the candidate of Zimbabwe #9;s the other p was acquitted of alleged charges Friday by a High bench in Harare. The verdict was their was not enough proved evidence to conviction the politician, ng Tsvangirai.",calibration
Foreign minister visits N Korea Foreign Office minister Bill Rammell is travelling to North Korea - the first visit to the country by a British minister.,Foreign minister visits N Korea Foreign exchange minister Bill Rammell is travelling to hong kang - the first visit to the country by a uk ministry.,calibration
"Corruption costs 200bn a year Corruption costs businesses and governments more than 220 billion a year, with a number of oil producing states among the worst offenders, according to an international anti-graft watchdog.","the costs 200bn a year Corruption costs businesses and governments more than 220 billion a year, with a number of oil producing states among the worst offenders, according to an international anti-graft watchdog.",calibration
"Salvation Army bells, kettles herald holiday season The Salvation Armys annual Red Kettle campaign started Thursday at department stores and shopping centers throughout the Arkansas River Valley.","to Army bells, kettles for music season for national Armys march Red Kettle campaign held Thursday at store stores and t centers throughout the Arkansas River Valley.",calibration
Oracle readies content management 'Tsunami' Oracle later this year plans a major entrance to the content management space with a new product tied to its Collaboration Suite offering.,a readies media management 'Tsunami' oracle later this year plans a major debut to the media strategy space with a second unit tied to its collaborating product business.,calibration
World #39;s fastest supercomputer in US Washington: The US Department of Energy (DOE) has announced that a supercomputer developed for the nation #39;s nuclear Stockpile Stewardship Program has attained a record-breaking performance of 70.,s #63;s largest supercomputer in US Washington: no us commission of Energy (epa) has said that a supercomputer created for the nation #39;s energy Stockpile Stewardship Program has attained a record-breaking performance of 70.,calibration
"Abbas Fails to Win Palestinian Militant Truce Pledge (Reuters) Reuters - Palestinian leader Mahmoud Abbas failed at\talks with militants on Wednesday to win a commitment to end\attacks on Israelis in the run-up to Jan. 9 elections for a\replacement to Yasser Arafat, political sources said.","Abbas Fails to gain the hamas match Pledge (Reuters) reported - Palestinian leader Mahmoud Abbas failed at\talks with hamas on saturday to win a commitment to end\attacks on hebrew in the run-up to nov. 1 results for a\replacement to Yasser Arafat, financial reports stated.",calibration
"China lets in a little more light China, having surprised the world 10 days ago with its first interest rate rise in nine years, took another unusual step last week by publishing for the first time the annual report on its economy by the International Monetary Fund.","he lets in a little more light China, having surprised the world as day already with its first interest its rise in ten years, the another special achievement these night by publication for the now date the annual report on its economy by the world economic association.",calibration
"Murdoch Moves to Avoid a Friendly Fight for Control The chairman of the News Corporation, Rupert Murdoch, may be telling investors and the media that his relationship with his counterpart at Liberty Media, John C. Malone, is friendly, as he did yesterday at an annual meeting.","Murdoch Moves to Avoid a Friendly Fight for Control The leader of the News station, Rupert gazette, as be told supporters and the press that his friendship with his representative at global broadcasting, John C. scott, is warm, as he did yesterday at an national meeting.",calibration
"Analysis / Culprits unknown, but goals a plenty Suicide bombers, booby-trapped cars or a gas leak; by midnight it was still impossible to get confirmed information from official Egyptian sources.","Analysis / Culprits unknown, but goals a plenty Suicide bombers, booby-trapped cars or a gas leak; by midnight it was still impossible to get confirmed information from official coptic sources.",calibration
"U.N. health body warns against ""kitchen killer"" (Reuters) Reuters - Some 1.6 million people, mainly small children, die each year from a ""kitchen killer"" -- disease brought on by inhaling smoke from cooking stoves and indoor fires, the World Health Organisation said on Friday.","U.N. medicine body warns against ""kitchen killer"" (Reuters) Reuters - Some 1.6 million people, mainly small children, die each year from a ""kitchen killer"" -- disease cause on by inhaling exhaust from cooking stoves and indoor fires, the wi ce organization says on it.",calibration
"Police break up European piracy ring Greek and British police in a joint operation cracked an illegal software sales ring, arresting two people and seizing thousands of pirated software programs, Greek police said on Friday.","Police break up European release in turkish and British forces in a joint operation cracked an illegal software trade ring, arresting two people and seizing thousands of pirated software programs, Greek police saying on Friday.",calibration
Hurricane Jeanne batters Bahamas The Bahamas are lashed by howling winds and rain as a hurricane roars through the islands on its way to Florida.,Hurricane Jeanne batters Bahamas The indies are hit by howling winds and rain as a monsoon roars through the keys on its day to Florida.,calibration
